Date,ETC_PWR_Building_Total (kW)
2017-02-07 23:30,350.37426590591906
2017-02-07 23:45,349.68100000000004
2017-02-08 00:00,342.65099999999995
2017-02-08 00:15,343.039
2017-02-08 00:30,343.81399999999996
2017-02-08 00:45,343.091
2017-02-08 01:00,341.562
2017-02-08 01:15,340.416
2017-02-08 01:30,343.002
2017-02-08 01:45,344.51
2017-02-08 02:00,341.486
2017-02-08 02:15,343.971
2017-02-08 02:30,346.78
2017-02-08 02:45,344.781
2017-02-08 03:00,344.106
2017-02-08 03:15,342.227
2017-02-08 03:30,348.79
2017-02-08 03:45,339.646
2017-02-08 04:00,338.805
2017-02-08 04:15,339.516
2017-02-08 04:30,341.034
2017-02-08 04:45,340.294
2017-02-08 05:00,339.728
2017-02-08 05:15,341.41200000000003
2017-02-08 05:30,340.19399999999996
2017-02-08 05:45,341.91999999999996
2017-02-08 06:00,343.16999999999996
2017-02-08 06:15,349.447
2017-02-08 06:30,350.895
2017-02-08 06:45,353.68
2017-02-08 07:00,362.813
2017-02-08 07:15,364.765
2017-02-08 07:30,365.11799999999994
2017-02-08 07:45,379.277
2017-02-08 08:00,375.01700000000005
2017-02-08 08:15,389.198
2017-02-08 08:30,390.60499999999996
2017-02-08 08:45,420.621
2017-02-08 09:00,418.132
2017-02-08 09:15,418.24899999999997
2017-02-08 09:30,428.05
2017-02-08 09:45,434.571
2017-02-08 10:00,432.337
2017-02-08 10:15,433.44
2017-02-08 10:30,446.765
2017-02-08 10:45,445.803
2017-02-08 11:00,442.861
2017-02-08 11:15,446.24300000000005
2017-02-08 11:30,443.957
2017-02-08 11:45,442.347
2017-02-08 12:00,448.174
2017-02-08 12:15,445.082
2017-02-08 12:30,439.247
2017-02-08 12:45,445.862
2017-02-08 13:00,451.889
2017-02-08 13:15,449.649
2017-02-08 13:30,456.299
2017-02-08 13:45,455.427
2017-02-08 14:00,450.93100000000004
2017-02-08 14:15,457.13699999999994
2017-02-08 14:30,447.32
2017-02-08 14:45,450.798
2017-02-08 15:00,451.971
2017-02-08 15:15,460.778
2017-02-08 15:30,459.336
2017-02-08 15:45,460.21000000000004
2017-02-08 16:00,461.872
2017-02-08 16:15,459.85400000000004
2017-02-08 16:30,456.934
2017-02-08 16:45,443.55100000000004
2017-02-08 17:00,430.659
2017-02-08 17:15,415.01
2017-02-08 17:30,408.385
2017-02-08 17:45,406.458
2017-02-08 18:00,397.15187050077657
2017-02-08 18:15,392.03898056903677
2017-02-08 18:30,383.773
2017-02-08 18:45,383.17600000000004
2017-02-08 19:00,376.795
2017-02-08 19:15,378.987
2017-02-08 19:30,375.05
2017-02-08 19:45,268.42600000000004
2017-02-08 20:00,265.68
2017-02-08 20:15,266.96500000000003
2017-02-08 20:30,266.69899999999996
2017-02-08 20:45,261.23699999999997
2017-02-08 21:00,262.143
2017-02-08 21:15,268.555
2017-02-08 21:30,259.873
2017-02-08 21:45,259.098
2017-02-08 22:00,259.255
2017-02-08 22:15,253.149
2017-02-08 22:30,253.089
2017-02-08 22:45,250.21099999999998
2017-02-08 23:00,268.016
2017-02-08 23:15,245.45
2017-02-08 23:30,241.228
2017-02-08 23:45,242.10899999999998
2017-02-09 00:00,239.083
2017-02-09 00:15,244.63400000000001
2017-02-09 00:30,244.644
2017-02-09 00:45,241.98700000000002
2017-02-09 01:00,243.435
2017-02-09 01:15,242.053
2017-02-09 01:30,237.60000000000002
2017-02-09 01:45,237.309
2017-02-09 02:00,238.927
2017-02-09 02:15,239.156
2017-02-09 02:30,240.495
2017-02-09 02:45,236.98999999999998
2017-02-09 03:00,238.57500000000002
2017-02-09 03:15,239.402
2017-02-09 03:30,241.179
2017-02-09 03:45,242.611
2017-02-09 04:00,242.0
2017-02-09 04:15,243.541
2017-02-09 04:30,242.154
2017-02-09 04:45,237.353
2017-02-09 05:00,236.804
2017-02-09 05:15,238.925
2017-02-09 05:30,240.45
2017-02-09 05:45,245.113
2017-02-09 06:00,238.472
2017-02-09 06:15,241.14799999999997
2017-02-09 06:30,243.044
2017-02-09 06:45,252.828
2017-02-09 07:00,254.12400000000002
2017-02-09 07:15,295.315
2017-02-09 07:30,288.365
2017-02-09 07:45,293.812
2017-02-09 08:00,304.01099999999997
2017-02-09 08:15,307.839
2017-02-09 08:30,312.997
2017-02-09 08:45,320.328
2017-02-09 09:00,331.843
2017-02-09 09:15,337.704
2017-02-09 09:30,348.627
2017-02-09 09:45,348.269
2017-02-09 10:00,352.654
2017-02-09 10:15,364.651
2017-02-09 10:30,365.363
2017-02-09 10:45,384.589
2017-02-09 11:00,388.957
2017-02-09 11:15,391.67
2017-02-09 11:30,374.223
2017-02-09 11:45,368.255
2017-02-09 12:00,371.786
2017-02-09 12:15,373.625
2017-02-09 12:30,371.464
2017-02-09 12:45,369.489
2017-02-09 13:00,371.057
2017-02-09 13:15,371.485
2017-02-09 13:30,372.341
2017-02-09 13:45,368.479
2017-02-09 14:00,369.939
2017-02-09 14:15,373.741
2017-02-09 14:30,384.354
2017-02-09 14:45,371.158
2017-02-09 15:00,377.457
2017-02-09 15:15,371.058
2017-02-09 15:30,377.545
2017-02-09 15:45,372.004
2017-02-09 16:00,373.238
2017-02-09 16:15,369.85
2017-02-09 16:30,369.214
2017-02-09 16:45,360.337
2017-02-09 17:00,346.673
2017-02-09 17:15,338.694
2017-02-09 17:30,339.187
2017-02-09 17:45,339.48699999999997
2017-02-09 18:00,317.418
2017-02-09 18:15,315.695
2017-02-09 18:30,318.175
2017-02-09 18:45,326.601
2017-02-09 19:00,315.432
2017-02-09 19:15,311.845
2017-02-09 19:30,304.252
2017-02-09 19:45,307.644
2017-02-09 20:00,306.297
2017-02-09 20:15,308.257
2017-02-09 20:30,305.259
2017-02-09 20:45,289.59000000000003
2017-02-09 21:00,292.186
2017-02-09 21:15,292.206
2017-02-09 21:30,284.075
2017-02-09 21:45,281.96500000000003
2017-02-09 22:00,283.046
2017-02-09 22:15,284.398
2017-02-09 22:30,283.78999999999996
2017-02-09 22:45,278.248
2017-02-09 23:00,272.88599999999997
2017-02-09 23:15,275.92199999999997
2017-02-09 23:30,279.707
2017-02-09 23:45,276.529
2017-02-10 00:00,273.875
2017-02-10 00:15,271.637
2017-02-10 00:30,266.329
2017-02-10 00:45,263.831
2017-02-10 01:00,261.84
2017-02-10 01:15,262.391
2017-02-10 01:30,262.402
2017-02-10 01:45,263.783
2017-02-10 02:00,264.031
2017-02-10 02:15,266.276
2017-02-10 02:30,267.051
2017-02-10 02:45,267.198
2017-02-10 03:00,268.35400000000004
2017-02-10 03:15,266.834
2017-02-10 03:30,270.937
2017-02-10 03:45,262.389
2017-02-10 04:00,262.151
2017-02-10 04:15,258.563
2017-02-10 04:30,259.754
2017-02-10 04:45,260.32
2017-02-10 05:00,262.084
2017-02-10 05:15,261.863
2017-02-10 05:30,267.58299999999997
2017-02-10 05:45,266.005
2017-02-10 06:00,270.236
2017-02-10 06:15,277.861
2017-02-10 06:30,280.313
2017-02-10 06:45,276.973
2017-02-10 07:00,277.511
2017-02-10 07:15,276.818
2017-02-10 07:30,280.303
2017-02-10 07:45,288.253
2017-02-10 08:00,296.046
2017-02-10 08:15,307.235
2017-02-10 08:30,315.828
2017-02-10 08:45,320.356
2017-02-10 09:00,337.03200000000004
2017-02-10 09:15,363.885
2017-02-10 09:30,339.45799999999997
2017-02-10 09:45,354.144
2017-02-10 10:00,356.584
2017-02-10 10:15,366.586
2017-02-10 10:30,360.549
2017-02-10 10:45,358.73900000000003
2017-02-10 11:00,443.94000000000005
2017-02-10 11:15,415.353
2017-02-10 11:30,413.809
2017-02-10 11:45,414.455
2017-02-10 12:00,424.898
2017-02-10 12:15,421.474
2017-02-10 12:30,419.062
2017-02-10 12:45,448.788
2017-02-10 13:00,450.54600000000005
2017-02-10 13:15,448.962
2017-02-10 13:30,454.51800000000003
2017-02-10 13:45,453.165
2017-02-10 14:00,450.817
2017-02-10 14:15,445.11899999999997
2017-02-10 14:30,448.474
2017-02-10 14:45,455.61400000000003
2017-02-10 15:00,442.921
2017-02-10 15:15,454.56600000000003
2017-02-10 15:30,444.78700000000003
2017-02-10 15:45,443.51699999999994
2017-02-10 16:00,435.71299999999997
2017-02-10 16:15,427.414
2017-02-10 16:30,422.894
2017-02-10 16:45,417.86400000000003
2017-02-10 17:00,411.457
2017-02-10 17:15,399.088
2017-02-10 17:30,395.85900000000004
2017-02-10 17:45,381.749
2017-02-10 18:00,371.39300000000003
2017-02-10 18:15,365.046
2017-02-10 18:30,355.659
2017-02-10 18:45,356.164
2017-02-10 19:00,350.889
2017-02-10 19:15,350.125
2017-02-10 19:30,347.08899999999994
2017-02-10 19:45,348.256
2017-02-10 20:00,349.59200000000004
2017-02-10 20:15,349.33000000000004
2017-02-10 20:30,348.677
2017-02-10 20:45,342.275
2017-02-10 21:00,342.449
2017-02-10 21:15,340.19
2017-02-10 21:30,341.862
2017-02-10 21:45,335.358
2017-02-10 22:00,334.275
2017-02-10 22:15,336.254
2017-02-10 22:30,337.178
2017-02-10 22:45,334.592
2017-02-10 23:00,334.887
2017-02-10 23:15,332.27099999999996
2017-02-10 23:30,330.667
2017-02-10 23:45,331.092
2017-02-11 00:00,328.913
2017-02-11 00:15,326.666
2017-02-11 00:30,329.98699999999997
2017-02-11 00:45,333.054
2017-02-11 01:00,330.364
2017-02-11 01:15,334.024
2017-02-11 01:30,331.11199999999997
2017-02-11 01:45,331.72
2017-02-11 02:00,335.479
2017-02-11 02:15,327.619
2017-02-11 02:30,328.685
2017-02-11 02:45,330.382
2017-02-11 03:00,329.433
2017-02-11 03:15,329.31600000000003
2017-02-11 03:30,326.925
2017-02-11 03:45,325.677
2017-02-11 04:00,328.211
2017-02-11 04:15,328.14
2017-02-11 04:30,329.755
2017-02-11 04:45,328.45
2017-02-11 05:00,330.033
2017-02-11 05:15,330.253
2017-02-11 05:30,328.904
2017-02-11 05:45,332.671
2017-02-11 06:00,327.366
2017-02-11 06:15,328.579
2017-02-11 06:30,326.807
2017-02-11 06:45,327.664
2017-02-11 07:00,329.158
2017-02-11 07:15,327.4
2017-02-11 07:30,326.59499999999997
2017-02-11 07:45,326.53499999999997
2017-02-11 08:00,332.141
2017-02-11 08:15,331.154
2017-02-11 08:30,333.07
2017-02-11 08:45,336.798
2017-02-11 09:00,339.00100000000003
2017-02-11 09:15,340.398
2017-02-11 09:30,343.905
2017-02-11 09:45,341.54999999999995
2017-02-11 10:00,342.65999999999997
2017-02-11 10:15,346.606
2017-02-11 10:30,341.307
2017-02-11 10:45,340.63899999999995
2017-02-11 11:00,341.02799999999996
2017-02-11 11:15,343.26
2017-02-11 11:30,346.336
2017-02-11 11:45,346.395
2017-02-11 12:00,348.491
2017-02-11 12:15,344.307
2017-02-11 12:30,346.624
2017-02-11 12:45,344.87100000000004
2017-02-11 13:00,346.80600000000004
2017-02-11 13:15,345.81399999999996
2017-02-11 13:30,353.77099999999996
2017-02-11 13:45,354.187
2017-02-11 14:00,352.15700000000004
2017-02-11 14:15,349.915
2017-02-11 14:30,354.65700000000004
2017-02-11 14:45,353.848
2017-02-11 15:00,354.128
2017-02-11 15:15,348.28
2017-02-11 15:30,348.789
2017-02-11 15:45,345.52299999999997
2017-02-11 16:00,351.555
2017-02-11 16:15,350.789
2017-02-11 16:30,351.75800000000004
2017-02-11 16:45,349.555
2017-02-11 17:00,352.485
2017-02-11 17:15,352.14300000000003
2017-02-11 17:30,352.565
2017-02-11 17:45,356.59700000000004
2017-02-11 18:00,352.356
2017-02-11 18:15,351.66054088334295
2017-02-11 18:30,350.913
2017-02-11 18:45,368.596
2017-02-11 19:00,354.71999999999997
2017-02-11 19:15,350.15599999999995
2017-02-11 19:30,352.972
2017-02-11 19:45,354.00800000000004
2017-02-11 20:00,349.54099999999994
2017-02-11 20:15,338.956
2017-02-11 20:30,341.08
2017-02-11 20:45,342.59999999999997
2017-02-11 21:00,342.63800000000003
2017-02-11 21:15,341.51300000000003
2017-02-11 21:30,339.644
2017-02-11 21:45,338.421
2017-02-11 22:00,336.551
2017-02-11 22:15,339.611
2017-02-11 22:30,331.915
2017-02-11 22:45,338.709
2017-02-11 23:00,336.512
2017-02-11 23:15,336.923
2017-02-11 23:30,336.03999999999996
2017-02-11 23:45,334.91700000000003
2017-02-12 00:00,334.44100000000003
2017-02-12 00:15,334.11847827939823
2017-02-12 00:30,332.6577650910176
2017-02-12 00:45,328.15
2017-02-12 01:00,327.0
2017-02-12 01:15,336.094
2017-02-12 01:30,325.822
2017-02-12 01:45,326.782
2017-02-12 02:00,329.803
2017-02-12 02:15,329.596
2017-02-12 02:30,326.909
2017-02-12 02:45,326.9085053772268
2017-02-12 03:00,325.281
2017-02-12 03:15,326.852
2017-02-12 03:30,326.11
2017-02-12 03:45,332.767
2017-02-12 04:00,330.48199999999997
2017-02-12 04:15,329.35
2017-02-12 04:30,330.552
2017-02-12 04:45,331.533
2017-02-12 05:00,335.551
2017-02-12 05:15,330.279
2017-02-12 05:30,327.22900000000004
2017-02-12 05:45,330.062
2017-02-12 06:00,326.90500000000003
2017-02-12 06:15,327.988
2017-02-12 06:30,326.18899999999996
2017-02-12 06:45,326.79699999999997
2017-02-12 07:00,332.413
2017-02-12 07:15,327.688
2017-02-12 07:30,329.335
2017-02-12 07:45,326.611
2017-02-12 08:00,330.012
2017-02-12 08:15,326.733
2017-02-12 08:30,326.499
2017-02-12 08:45,333.069
2017-02-12 09:00,332.778
2017-02-12 09:15,336.539
2017-02-12 09:30,335.61199999999997
2017-02-12 09:45,341.488
2017-02-12 10:00,343.469
2017-02-12 10:15,335.813
2017-02-12 10:30,337.299
2017-02-12 10:45,336.421
2017-02-12 11:00,353.99100000000004
2017-02-12 11:15,339.202
2017-02-12 11:30,338.063
2017-02-12 11:45,335.102
2017-02-12 12:00,341.23900000000003
2017-02-12 12:15,339.586
2017-02-12 12:30,341.56100000000004
2017-02-12 12:45,345.90599999999995
2017-02-12 13:00,345.38800000000003
2017-02-12 13:15,348.83500000000004
2017-02-12 13:30,357.285
2017-02-12 13:45,358.67199999999997
2017-02-12 14:00,354.15500000000003
2017-02-12 14:15,355.011
2017-02-12 14:30,354.649
2017-02-12 14:45,357.604
2017-02-12 15:00,361.733
2017-02-12 15:15,358.83900000000006
2017-02-12 15:30,357.675
2017-02-12 15:45,354.70300000000003
2017-02-12 16:00,354.066
2017-02-12 16:15,350.753
2017-02-12 16:30,349.404
2017-02-12 16:45,346.02000000000004
2017-02-12 17:00,349.023
2017-02-12 17:15,349.347
2017-02-12 17:30,348.73799999999994
2017-02-12 17:45,347.061
2017-02-12 18:00,344.289
2017-02-12 18:15,345.93278129874386
2017-02-12 18:30,345.673
2017-02-12 18:45,342.126
2017-02-12 19:00,350.559
2017-02-12 19:15,350.58
2017-02-12 19:30,354.3646048834628
2017-02-12 19:45,352.859
2017-02-12 20:00,352.539
2017-02-12 20:15,353.98499999999996
2017-02-12 20:30,351.157
2017-02-12 20:45,349.347
2017-02-12 21:00,348.69899999999996
2017-02-12 21:15,346.562
2017-02-12 21:30,344.13800000000003
2017-02-12 21:45,348.092
2017-02-12 22:00,343.279
2017-02-12 22:15,338.582
2017-02-12 22:30,339.90999999999997
2017-02-12 22:45,339.16200000000003
2017-02-12 23:00,337.237
2017-02-12 23:15,333.358
2017-02-12 23:30,333.42
2017-02-12 23:45,334.09799999999996
2017-02-13 00:00,334.654
2017-02-13 00:15,336.03499999999997
2017-02-13 00:30,334.468
2017-02-13 00:45,333.846
2017-02-13 01:00,331.919
2017-02-13 01:15,332.048
2017-02-13 01:30,333.505
2017-02-13 01:45,324.894
2017-02-13 02:00,327.522
2017-02-13 02:15,326.725
2017-02-13 02:30,328.86400000000003
2017-02-13 02:45,325.64099999999996
2017-02-13 03:00,328.003
2017-02-13 03:15,328.527
2017-02-13 03:30,327.177
2017-02-13 03:45,325.773
2017-02-13 04:00,324.549
2017-02-13 04:15,324.767
2017-02-13 04:30,329.211
2017-02-13 04:45,325.803
2017-02-13 05:00,329.868
2017-02-13 05:15,332.594
2017-02-13 05:30,339.57
2017-02-13 05:45,336.424
2017-02-13 06:00,334.579
2017-02-13 06:15,338.762
2017-02-13 06:30,340.01599999999996
2017-02-13 06:45,335.308
2017-02-13 07:00,346.69399999999996
2017-02-13 07:15,344.591
2017-02-13 07:30,355.99
2017-02-13 07:45,398.45799999999997
2017-02-13 08:00,383.467
2017-02-13 08:15,393.18999999999994
2017-02-13 08:30,394.065
2017-02-13 08:45,424.757
2017-02-13 09:00,419.897
2017-02-13 09:15,431.91
2017-02-13 09:30,434.217
2017-02-13 09:45,446.399
2017-02-13 10:00,437.957
2017-02-13 10:15,434.174
2017-02-13 10:30,434.163
2017-02-13 10:45,438.048
2017-02-13 11:00,440.06399999999996
2017-02-13 11:15,439.85200000000003
2017-02-13 11:30,439.781
2017-02-13 11:45,443.10400000000004
2017-02-13 12:00,437.362
2017-02-13 12:15,449.00800000000004
2017-02-13 12:30,449.627
2017-02-13 12:45,446.674
2017-02-13 13:00,454.345
2017-02-13 13:15,460.09000000000003
2017-02-13 13:30,458.323
2017-02-13 13:45,464.115
2017-02-13 14:00,453.704
2017-02-13 14:15,454.88
2017-02-13 14:30,455.495
2017-02-13 14:45,453.658
2017-02-13 15:00,443.58000000000004
2017-02-13 15:15,439.48400000000004
2017-02-13 15:30,447.092
2017-02-13 15:45,437.39700000000005
2017-02-13 16:00,453.164
2017-02-13 16:15,438.416
2017-02-13 16:30,434.07800000000003
2017-02-13 16:45,421.98999999999995
2017-02-13 17:00,420.063
2017-02-13 17:15,414.197
2017-02-13 17:30,408.623
2017-02-13 17:45,435.39200000000005
2017-02-13 18:00,403.182
2017-02-13 18:15,393.2024437238322
2017-02-13 18:30,383.421
2017-02-13 18:45,380.28200000000004
2017-02-13 19:00,377.881
2017-02-13 19:15,376.13100000000003
2017-02-13 19:30,372.382
2017-02-13 19:45,375.59000000000003
2017-02-13 20:00,378.155
2017-02-13 20:15,378.402
2017-02-13 20:30,375.545
2017-02-13 20:45,373.768
2017-02-13 21:00,377.243
2017-02-13 21:15,373.056
2017-02-13 21:30,373.837
2017-02-13 21:45,364.705
2017-02-13 22:00,362.80100000000004
2017-02-13 22:15,355.33900000000006
2017-02-13 22:30,352.56300000000005
2017-02-13 22:45,356.19399999999996
2017-02-13 23:00,348.65700000000004
2017-02-13 23:15,346.897
2017-02-13 23:30,343.86400000000003
2017-02-13 23:45,344.262
2017-02-14 00:00,345.059
2017-02-14 00:15,339.84000000000003
2017-02-14 00:30,339.095
2017-02-14 00:45,342.25
2017-02-14 01:00,340.193
2017-02-14 01:15,338.024
2017-02-14 01:30,343.682
2017-02-14 01:45,342.51300000000003
2017-02-14 02:00,343.578
2017-02-14 02:15,343.931
2017-02-14 02:30,343.721
2017-02-14 02:45,341.326
2017-02-14 03:00,346.764
2017-02-14 03:15,335.442
2017-02-14 03:30,336.656
2017-02-14 03:45,334.341
2017-02-14 04:00,337.383
2017-02-14 04:15,337.586
2017-02-14 04:30,336.963
2017-02-14 04:45,335.927
2017-02-14 05:00,340.152
2017-02-14 05:15,335.82
2017-02-14 05:30,340.289
2017-02-14 05:45,341.913
2017-02-14 06:00,337.648
2017-02-14 06:15,337.397
2017-02-14 06:30,358.355
2017-02-14 06:45,350.091
2017-02-14 07:00,357.83000000000004
2017-02-14 07:15,362.111
2017-02-14 07:30,359.041
2017-02-14 07:45,368.793
2017-02-14 08:00,381.177
2017-02-14 08:15,383.93
2017-02-14 08:30,382.105
2017-02-14 08:45,407.827
2017-02-14 09:00,416.177
2017-02-14 09:15,411.23699999999997
2017-02-14 09:30,428.328
2017-02-14 09:45,436.102
2017-02-14 10:00,429.88800000000003
2017-02-14 10:15,443.986
2017-02-14 10:30,450.28100000000006
2017-02-14 10:45,437.453
2017-02-14 11:00,449.334
2017-02-14 11:15,444.36899999999997
2017-02-14 11:30,439.54099999999994
2017-02-14 11:45,446.245
2017-02-14 12:00,442.04499999999996
2017-02-14 12:15,435.39599999999996
2017-02-14 12:30,449.123
2017-02-14 12:45,441.567
2017-02-14 13:00,450.662
2017-02-14 13:15,444.342
2017-02-14 13:30,437.93899999999996
2017-02-14 13:45,440.877
2017-02-14 14:00,436.601
2017-02-14 14:15,429.35200000000003
2017-02-14 14:30,429.446
2017-02-14 14:45,440.737
2017-02-14 15:00,432.102
2017-02-14 15:15,439.20000000000005
2017-02-14 15:30,422.99899999999997
2017-02-14 15:45,431.39200000000005
2017-02-14 16:00,428.20799999999997
2017-02-14 16:15,423.436
2017-02-14 16:30,420.26
2017-02-14 16:45,449.44599999999997
2017-02-14 17:00,406.216
2017-02-14 17:15,396.889
2017-02-14 17:30,398.244
2017-02-14 17:45,400.998
2017-02-14 18:00,375.713
2017-02-14 18:15,373.53513077744026
2017-02-14 18:30,372.114
2017-02-14 18:45,367.63699999999994
2017-02-14 19:00,380.62600000000003
2017-02-14 19:15,363.26
2017-02-14 19:30,363.17100000000005
2017-02-14 19:45,374.189
2017-02-14 20:00,366.975
2017-02-14 20:15,360.485
2017-02-14 20:30,356.306
2017-02-14 20:45,353.776
2017-02-14 21:00,354.27200000000005
2017-02-14 21:15,351.753
2017-02-14 21:30,352.131
2017-02-14 21:45,351.996
2017-02-14 22:00,351.784
2017-02-14 22:15,343.391
2017-02-14 22:30,340.933
2017-02-14 22:45,339.574
2017-02-14 23:00,350.91999999999996
2017-02-14 23:15,339.938
2017-02-14 23:30,340.666
2017-02-14 23:45,338.533
2017-02-15 00:00,340.474
2017-02-15 00:15,333.831
2017-02-15 00:30,334.587
2017-02-15 00:45,337.075
2017-02-15 01:00,339.60299999999995
2017-02-15 01:15,336.38300000000004
2017-02-15 01:30,338.289
2017-02-15 01:45,337.61
2017-02-15 02:00,337.91200000000003
2017-02-15 02:15,336.07399999999996
2017-02-15 02:30,338.51
2017-02-15 02:45,333.723
2017-02-15 03:00,331.739
2017-02-15 03:15,331.98400000000004
2017-02-15 03:30,332.795
2017-02-15 03:45,331.911
2017-02-15 04:00,327.727
2017-02-15 04:15,333.227
2017-02-15 04:30,331.797
2017-02-15 04:45,329.51
2017-02-15 05:00,334.778
2017-02-15 05:15,337.372
2017-02-15 05:30,333.145
2017-02-15 05:45,338.427
2017-02-15 06:00,342.607
2017-02-15 06:15,340.196
2017-02-15 06:30,340.86699999999996
2017-02-15 06:45,345.33500000000004
2017-02-15 07:00,348.584
2017-02-15 07:15,351.08799999999997
2017-02-15 07:30,358.87300000000005
2017-02-15 07:45,363.51500000000004
2017-02-15 08:00,370.387
2017-02-15 08:15,377.24199999999996
2017-02-15 08:30,389.59200000000004
2017-02-15 08:45,403.66200000000003
2017-02-15 09:00,423.43600000000004
2017-02-15 09:15,404.195
2017-02-15 09:30,410.661
2017-02-15 09:45,418.414
2017-02-15 10:00,423.67
2017-02-15 10:15,439.707
2017-02-15 10:30,427.152
2017-02-15 10:45,441.30899999999997
2017-02-15 11:00,443.09
2017-02-15 11:15,434.98699999999997
2017-02-15 11:30,440.729
2017-02-15 11:45,431.236
2017-02-15 12:00,432.744
2017-02-15 12:15,440.75199999999995
2017-02-15 12:30,439.367
2017-02-15 12:45,443.767
2017-02-15 13:00,473.406
2017-02-15 13:15,468.453
2017-02-15 13:30,458.039
2017-02-15 13:45,457.94100000000003
2017-02-15 14:00,453.82899999999995
2017-02-15 14:15,439.177
2017-02-15 14:30,444.598
2017-02-15 14:45,464.502
2017-02-15 15:00,436.222
2017-02-15 15:15,437.174
2017-02-15 15:30,438.98300000000006
2017-02-15 15:45,449.943
2017-02-15 16:00,453.66099999999994
2017-02-15 16:15,450.992
2017-02-15 16:30,451.128
2017-02-15 16:45,429.774
2017-02-15 17:00,422.436
2017-02-15 17:15,429.302
2017-02-15 17:30,416.738
2017-02-15 17:45,411.391
2017-02-15 18:00,388.2603110669273
2017-02-15 18:15,385.83711744620496
2017-02-15 18:30,386.344
2017-02-15 18:45,389.00300000000004
2017-02-15 19:00,376.529
2017-02-15 19:15,375.754
2017-02-15 19:30,373.963
2017-02-15 19:45,383.498
2017-02-15 20:00,374.045
2017-02-15 20:15,364.781
2017-02-15 20:30,364.203
2017-02-15 20:45,359.548
2017-02-15 21:00,363.624
2017-02-15 21:15,362.508
2017-02-15 21:30,354.82000000000005
2017-02-15 21:45,355.06399999999996
2017-02-15 22:00,352.351
2017-02-15 22:15,353.98199999999997
2017-02-15 22:30,348.69
2017-02-15 22:45,347.887
2017-02-15 23:00,344.50600000000003
2017-02-15 23:15,347.096
2017-02-15 23:30,341.745
2017-02-15 23:45,343.025
2017-02-16 00:00,339.68899999999996
2017-02-16 00:15,343.42199999999997
2017-02-16 00:30,337.428
2017-02-16 00:45,341.621
2017-02-16 01:00,342.217
2017-02-16 01:15,340.885
2017-02-16 01:30,344.544
2017-02-16 01:45,342.28499999999997
2017-02-16 02:00,346.151
2017-02-16 02:15,334.672
2017-02-16 02:30,339.129
2017-02-16 02:45,338.83
2017-02-16 03:00,338.952
2017-02-16 03:15,340.05400000000003
2017-02-16 03:30,338.778
2017-02-16 03:45,337.907
2017-02-16 04:00,337.78200000000004
2017-02-16 04:15,334.642
2017-02-16 04:30,338.529
2017-02-16 04:45,336.477
2017-02-16 05:00,336.881
2017-02-16 05:15,340.305
2017-02-16 05:30,345.769
2017-02-16 05:45,344.84499999999997
2017-02-16 06:00,346.032
2017-02-16 06:15,349.75
2017-02-16 06:30,351.46500000000003
2017-02-16 06:45,349.286
2017-02-16 07:00,351.885
2017-02-16 07:15,353.83299999999997
2017-02-16 07:30,361.01800000000003
2017-02-16 07:45,375.31
2017-02-16 08:00,375.994
2017-02-16 08:15,381.063
2017-02-16 08:30,387.757
2017-02-16 08:45,413.56100000000004
2017-02-16 09:00,422.808
2017-02-16 09:15,416.635
2017-02-16 09:30,422.424
2017-02-16 09:45,426.21000000000004
2017-02-16 10:00,444.13700000000006
2017-02-16 10:15,459.225
2017-02-16 10:30,442.916
2017-02-16 10:45,445.927
2017-02-16 11:00,430.459
2017-02-16 11:15,433.363
2017-02-16 11:30,435.146
2017-02-16 11:45,442.627
2017-02-16 12:00,439.70000000000005
2017-02-16 12:15,437.89300000000003
2017-02-16 12:30,435.597
2017-02-16 12:45,442.306
2017-02-16 13:00,463.086
2017-02-16 13:15,455.277
2017-02-16 13:30,463.73699999999997
2017-02-16 13:45,454.932
2017-02-16 14:00,460.938
2017-02-16 14:15,457.39599999999996
2017-02-16 14:30,459.711
2017-02-16 14:45,444.32
2017-02-16 15:00,458.045
2017-02-16 15:15,457.698
2017-02-16 15:30,449.19100000000003
2017-02-16 15:45,460.523
2017-02-16 16:00,451.673
2017-02-16 16:15,453.08799999999997
2017-02-16 16:30,447.374
2017-02-16 16:45,435.35799999999995
2017-02-16 17:00,422.27299999999997
2017-02-16 17:15,432.206
2017-02-16 17:30,420.841
2017-02-16 17:45,419.38300000000004
2017-02-16 18:00,391.924
2017-02-16 18:15,383.23630194565305
2017-02-16 18:30,386.442
2017-02-16 18:45,389.148
2017-02-16 19:00,406.24
2017-02-16 19:15,387.178
2017-02-16 19:30,384.631
2017-02-16 19:45,381.682
2017-02-16 20:00,382.63800000000003
2017-02-16 20:15,379.023
2017-02-16 20:30,369.15
2017-02-16 20:45,368.042
2017-02-16 21:00,358.399
2017-02-16 21:15,356.70300000000003
2017-02-16 21:30,349.329
2017-02-16 21:45,348.778
2017-02-16 22:00,351.349
2017-02-16 22:15,351.475
2017-02-16 22:30,345.597
2017-02-16 22:45,344.05600000000004
2017-02-16 23:00,341.906
2017-02-16 23:15,348.64300000000003
2017-02-16 23:30,344.369
2017-02-16 23:45,342.655
2017-02-17 00:00,342.40999999999997
2017-02-17 00:15,345.26599999999996
2017-02-17 00:30,342.938
2017-02-17 00:45,341.144
