Date,SPR_PWR_Electric_Meter (kW)
2017-01-12 11:15,119.54
2017-01-12 11:30,119.325
2017-01-12 11:45,118.643
2017-01-12 12:00,132.096
2017-01-12 12:15,125.528
2017-01-12 12:30,112.262
2017-01-12 12:45,118.178
2017-01-12 13:00,114.421
2017-01-12 13:15,116.418
2017-01-12 13:30,123.734
2017-01-12 13:45,117.159
2017-01-12 14:00,119.912
2017-01-12 14:15,119.862
2017-01-12 14:30,118.428
2017-01-12 14:45,123.725
2017-01-12 15:00,125.3
2017-01-12 15:15,119.268
2017-01-12 15:30,120.09
2017-01-12 15:45,117.634
2017-01-12 16:00,115.243
2017-01-12 16:15,116.39
2017-01-12 16:30,121.59
2017-01-12 16:45,110.49
2017-01-12 17:00,103.243
2017-01-12 17:15,98.414
2017-01-12 17:30,98.103
2017-01-12 17:45,93.603
2017-01-12 18:00,87.768
2017-01-12 18:15,88.543
2017-01-12 18:30,81.743
2017-01-12 18:45,78.187
2017-01-12 19:00,74.581
2017-01-12 19:15,81.89
2017-01-12 19:30,75.275
2017-01-12 19:45,70.184
2017-01-12 20:00,70.953
2017-01-12 20:15,70.842
2017-01-12 20:30,66.92
2017-01-12 20:45,70.918
2017-01-12 21:00,74.607
2017-01-12 21:15,71.079
2017-01-12 21:30,74.04
2017-01-12 21:45,69.717
2017-01-12 22:00,69.756
2017-01-12 22:15,69.52
2017-01-12 22:30,77.503
2017-01-12 22:45,73.375
2017-01-12 23:00,78.406
2017-01-12 23:15,67.665
2017-01-12 23:30,68.131
2017-01-12 23:45,68.267
2017-01-13 00:00,67.548
2017-01-13 00:15,74.379
2017-01-13 00:30,71.759
2017-01-13 00:45,72.703
2017-01-13 01:00,65.276
2017-01-13 01:15,65.703
2017-01-13 01:30,65.701
2017-01-13 01:45,65.995
2017-01-13 02:00,69.167
2017-01-13 02:15,64.001
2017-01-13 02:30,70.326
2017-01-13 02:45,69.873
2017-01-13 03:00,69.545
2017-01-13 03:15,66.459
2017-01-13 03:30,66.229
2017-01-13 03:45,63.79
2017-01-13 04:00,66.959
2017-01-13 04:15,71.651
2017-01-13 04:30,71.521
2017-01-13 04:45,73.517
2017-01-13 05:00,81.429
2017-01-13 05:15,66.765
2017-01-13 05:30,69.94
2017-01-13 05:45,68.796
2017-01-13 06:00,72.868
2017-01-13 06:15,80.403
2017-01-13 06:30,78.446
2017-01-13 06:45,74.267
2017-01-13 07:00,79.614
2017-01-13 07:15,88.235
2017-01-13 07:30,90.257
2017-01-13 07:45,91.932
2017-01-13 08:00,94.318
2017-01-13 08:15,108.359
2017-01-13 08:30,104.612
2017-01-13 08:45,108.468
2017-01-13 09:00,114.806
2017-01-13 09:15,124.196
2017-01-13 09:30,109.396
2017-01-13 09:45,110.368
2017-01-13 10:00,113.615
2017-01-13 10:15,112.4
2017-01-13 10:30,113.787
2017-01-13 10:45,112.162
2017-01-13 11:00,115.14
2017-01-13 11:15,123.106
2017-01-13 11:30,117.728
2017-01-13 11:45,114.39
2017-01-13 12:00,103.687
2017-01-13 12:15,102.909
2017-01-13 12:30,103.287
2017-01-13 12:45,104.443
2017-01-13 13:00,107.75
2017-01-13 13:15,114.44
2017-01-13 13:30,109.868
2017-01-13 13:45,109.978
2017-01-13 14:00,110.781
2017-01-13 14:15,110.178
2017-01-13 14:30,112.3
2017-01-13 14:45,116.221
2017-01-13 15:00,114.968
2017-01-13 15:15,113.75
2017-01-13 15:30,108.778
2017-01-13 15:45,112.253
2017-01-13 16:00,109.809
2017-01-13 16:15,107.531
2017-01-13 16:30,103.456
2017-01-13 16:45,93.864
2017-01-13 17:00,91.095
2017-01-13 17:15,89.204
2017-01-13 17:30,89.321
2017-01-13 17:45,86.917
2017-01-13 18:00,84.29726774847869
2017-01-13 18:15,83.25810073710073
2017-01-13 18:30,77.9
2017-01-13 18:45,76.371
2017-01-13 19:00,77.76555329536208
2017-01-13 19:15,78.07962950373894
2017-01-13 19:30,80.023
2017-01-13 19:45,73.007
2017-01-13 20:00,75.231
2017-01-13 20:15,76.071
2017-01-13 20:30,71.421
2017-01-13 20:45,69.739
2017-01-13 21:00,68.837
2017-01-13 21:15,68.054
2017-01-13 21:30,64.689
2017-01-13 21:45,67.292
2017-01-13 22:00,70.89
2017-01-13 22:15,65.803
2017-01-13 22:30,69.109
2017-01-13 22:45,71.07
2017-01-13 23:00,66.128
2017-01-13 23:15,69.285
2017-01-13 23:30,66.929
2017-01-13 23:45,65.135
2017-01-14 00:00,70.289
2017-01-14 00:15,67.57
2017-01-14 00:30,68.31
2017-01-14 00:45,66.475
2017-01-14 01:00,65.953
2017-01-14 01:15,63.36
2017-01-14 01:30,61.745
2017-01-14 01:45,62.323
2017-01-14 02:00,66.07
2017-01-14 02:15,69.554
2017-01-14 02:30,64.492
2017-01-14 02:45,64.564
2017-01-14 03:00,65.189
2017-01-14 03:15,59.664
2017-01-14 03:30,62.742
2017-01-14 03:45,61.595
2017-01-14 04:00,68.779
2017-01-14 04:15,68.979
2017-01-14 04:30,64.551
2017-01-14 04:45,62.693
2017-01-14 05:00,65.445
2017-01-14 05:15,66.696
2017-01-14 05:30,63.153
2017-01-14 05:45,64.123
2017-01-14 06:00,65.879
2017-01-14 06:15,73.093
2017-01-14 06:30,62.568
2017-01-14 06:45,64.143
2017-01-14 07:00,67.167
2017-01-14 07:15,63.423
2017-01-14 07:30,63.873
2017-01-14 07:45,61.968
2017-01-14 08:00,68.526
2017-01-14 08:15,68.062
2017-01-14 08:30,64.14
2017-01-14 08:45,62.86
2017-01-14 09:00,67.464
2017-01-14 09:15,64.65
2017-01-14 09:30,63.153
2017-01-14 09:45,62.29
2017-01-14 10:00,65.82
2017-01-14 10:15,67.715
2017-01-14 10:30,62.131
2017-01-14 10:45,61.539
2017-01-14 11:00,61.559
2017-01-14 11:15,69.043
2017-01-14 11:30,61.35
2017-01-14 11:45,63.343
2017-01-14 12:00,65.0
2017-01-14 12:15,67.614
2017-01-14 12:30,68.67
2017-01-14 12:45,61.312
2017-01-14 13:00,62.926
2017-01-14 13:15,64.793
2017-01-14 13:30,61.807
2017-01-14 13:45,61.728
2017-01-14 14:00,67.681
2017-01-14 14:15,60.892
2017-01-14 14:30,68.69
2017-01-14 14:45,62.453
2017-01-14 15:00,63.635
2017-01-14 15:15,60.409
2017-01-14 15:30,71.378
2017-01-14 15:45,60.765
2017-01-14 16:00,63.265
2017-01-14 16:15,60.94
2017-01-14 16:30,65.22
2017-01-14 16:45,68.007
2017-01-14 17:00,63.109
2017-01-14 17:15,63.003
2017-01-14 17:30,62.904
2017-01-14 17:45,65.223
2017-01-14 18:00,65.22896226415095
2017-01-14 18:15,62.773441754916796
2017-01-14 18:30,64.06
2017-01-14 18:45,68.684
2017-01-14 19:00,65.631
2017-01-14 19:15,62.037
2017-01-14 19:30,63.076
2017-01-14 19:45,62.459
2017-01-14 20:00,65.114
2017-01-14 20:15,62.287
2017-01-14 20:30,64.071
2017-01-14 20:45,69.743
2017-01-14 21:00,72.503
2017-01-14 21:15,64.885
2017-01-14 21:30,64.301
2017-01-14 21:45,64.403
2017-01-14 22:00,66.248
2017-01-14 22:15,66.781
2017-01-14 22:30,66.221
2017-01-14 22:45,69.439
2017-01-14 23:00,72.009
2017-01-14 23:15,69.717
2017-01-14 23:30,65.848
2017-01-14 23:45,67.664
2017-01-15 00:00,67.104
2017-01-15 00:15,66.059
2017-01-15 00:30,66.185
2017-01-15 00:45,68.032
2017-01-15 01:00,64.707
2017-01-15 01:15,68.559
2017-01-15 01:30,68.754
2017-01-15 01:45,61.6
2017-01-15 02:00,66.142
2017-01-15 02:15,62.614
2017-01-15 02:30,63.412
2017-01-15 02:45,65.384
2017-01-15 03:00,62.734
2017-01-15 03:15,70.562
2017-01-15 03:30,69.812
2017-01-15 03:45,65.615
2017-01-15 04:00,66.12
2017-01-15 04:15,65.362
2017-01-15 04:30,65.312
2017-01-15 04:45,64.918
2017-01-15 05:00,71.395
2017-01-15 05:15,68.375
2017-01-15 05:30,71.179
2017-01-15 05:45,72.557
2017-01-15 06:00,71.468
2017-01-15 06:15,65.492
2017-01-15 06:30,65.382
2017-01-15 06:45,66.714
2017-01-15 07:00,63.914
2017-01-15 07:15,64.139
2017-01-15 07:30,67.065
2017-01-15 07:45,72.665
2017-01-15 08:00,67.685
2017-01-15 08:15,68.44
2017-01-15 08:30,63.77
2017-01-15 08:45,62.325
2017-01-15 09:00,61.45
2017-01-15 09:15,63.292
2017-01-15 09:30,63.629
2017-01-15 09:45,68.406
2017-01-15 10:00,71.471
2017-01-15 10:15,67.6
2017-01-15 10:30,64.478
2017-01-15 10:45,61.401
2017-01-15 11:00,61.668
2017-01-15 11:15,64.318
2017-01-15 11:30,64.953
2017-01-15 11:45,64.726
2017-01-15 12:00,67.632
2017-01-15 12:15,68.378
2017-01-15 12:30,65.937
2017-01-15 12:45,65.607
2017-01-15 13:00,63.693
2017-01-15 13:15,62.585
2017-01-15 13:30,60.107
2017-01-15 13:45,61.575
2017-01-15 14:00,59.042
2017-01-15 14:15,61.956
2017-01-15 14:30,66.628
2017-01-15 14:45,65.179
2017-01-15 15:00,62.584
2017-01-15 15:15,63.829
2017-01-15 15:30,64.078
2017-01-15 15:45,63.525
2017-01-15 16:00,63.27545363908276
2017-01-15 16:15,63.01592221567472
2017-01-15 16:30,65.203
2017-01-15 16:45,67.603
2017-01-15 17:00,64.687
2017-01-15 17:15,63.892
2017-01-15 17:30,63.609
2017-01-15 17:45,61.265
2017-01-15 18:00,65.61554024255788
2017-01-15 18:15,66.84300334634689
2017-01-15 18:30,66.018
2017-01-15 18:45,70.29
2017-01-15 19:00,67.687
2017-01-15 19:15,66.185
2017-01-15 19:30,60.99
2017-01-15 19:45,63.251
2017-01-15 20:00,60.793
2017-01-15 20:15,61.089
2017-01-15 20:30,62.396
2017-01-15 20:45,64.431
2017-01-15 21:00,69.871
2017-01-15 21:15,67.775
2017-01-15 21:30,65.267
2017-01-15 21:45,61.398
2017-01-15 22:00,63.954
2017-01-15 22:15,61.893
2017-01-15 22:30,62.775
2017-01-15 22:45,62.42
2017-01-15 23:00,62.792
2017-01-15 23:15,68.706
2017-01-15 23:30,65.279
2017-01-15 23:45,66.998
2017-01-16 00:00,63.968
2017-01-16 00:15,62.737
2017-01-16 00:30,63.054
2017-01-16 00:45,62.693
2017-01-16 01:00,62.645
2017-01-16 01:15,63.887
2017-01-16 01:30,65.465
2017-01-16 01:45,69.981
2017-01-16 02:00,70.86
2017-01-16 02:15,69.41
2017-01-16 02:30,63.554
2017-01-16 02:45,62.628
2017-01-16 03:00,63.507
2017-01-16 03:15,63.662
2017-01-16 03:30,65.689
2017-01-16 03:45,64.565
2017-01-16 04:00,67.45
2017-01-16 04:15,68.584
2017-01-16 04:30,66.642
2017-01-16 04:45,65.731
2017-01-16 05:00,65.079
2017-01-16 05:15,63.096
2017-01-16 05:30,67.615
2017-01-16 05:45,65.254
2017-01-16 06:00,73.864
2017-01-16 06:15,72.226
2017-01-16 06:30,71.398
2017-01-16 06:45,68.529
2017-01-16 07:00,69.012
2017-01-16 07:15,71.27
2017-01-16 07:30,67.126
2017-01-16 07:45,70.582
2017-01-16 08:00,66.095
2017-01-16 08:15,65.703
2017-01-16 08:30,71.79
2017-01-16 08:45,65.354
2017-01-16 09:00,63.75
2017-01-16 09:15,64.437
2017-01-16 09:30,72.343
2017-01-16 09:45,69.387
2017-01-16 10:00,65.24
2017-01-16 10:15,64.068
2017-01-16 10:30,64.325
2017-01-16 10:45,69.029
2017-01-16 11:00,68.617
2017-01-16 11:15,67.21
2017-01-16 11:30,66.832
2017-01-16 11:45,67.993
2017-01-16 12:00,68.062
2017-01-16 12:15,69.534
2017-01-16 12:30,70.667
2017-01-16 12:45,68.375
2017-01-16 13:00,65.387
2017-01-16 13:15,64.667
2017-01-16 13:30,66.803
2017-01-16 13:45,64.854
2017-01-16 14:00,69.968
2017-01-16 14:15,65.828
2017-01-16 14:30,64.695
2017-01-16 14:45,69.629
2017-01-16 15:00,67.273
2017-01-16 15:15,72.275
2017-01-16 15:30,71.039
2017-01-16 15:45,67.673
2017-01-16 16:00,66.801
2017-01-16 16:15,65.729
2017-01-16 16:30,64.215
2017-01-16 16:45,63.617
2017-01-16 17:00,70.518
2017-01-16 17:15,71.795
2017-01-16 17:30,69.451
2017-01-16 17:45,67.431
2017-01-16 18:00,67.37145422285309
2017-01-16 18:15,65.7308450813323
2017-01-16 18:30,65.146
2017-01-16 18:45,71.832
2017-01-16 19:00,69.34
2017-01-16 19:15,62.679
2017-01-16 19:30,64.551
2017-01-16 19:45,61.485
2017-01-16 20:00,63.951
2017-01-16 20:15,61.709
2017-01-16 20:30,64.248
2017-01-16 20:45,69.828
2017-01-16 21:00,69.831
2017-01-16 21:15,70.759
2017-01-16 21:30,66.139
2017-01-16 21:45,61.59
2017-01-16 22:00,64.709
2017-01-16 22:15,66.875
2017-01-16 22:30,63.418
2017-01-16 22:45,64.05
2017-01-16 23:00,69.35
2017-01-16 23:15,70.71
2017-01-16 23:30,70.871
2017-01-16 23:45,67.346
2017-01-17 00:00,64.609
2017-01-17 00:15,64.229
2017-01-17 00:30,65.301
2017-01-17 00:45,64.72
2017-01-17 01:00,64.615
2017-01-17 01:15,66.642
2017-01-17 01:30,64.148
2017-01-17 01:45,71.273
2017-01-17 02:00,69.431
2017-01-17 02:15,63.576
2017-01-17 02:30,64.718
2017-01-17 02:45,63.704
2017-01-17 03:00,66.867
2017-01-17 03:15,64.248
2017-01-17 03:30,64.743
2017-01-17 03:45,66.223
2017-01-17 04:00,74.696
2017-01-17 04:15,70.062
2017-01-17 04:30,62.242
2017-01-17 04:45,65.651
2017-01-17 05:00,68.406
2017-01-17 05:15,66.584
2017-01-17 05:30,73.065
2017-01-17 05:45,76.098
2017-01-17 06:00,80.179
2017-01-17 06:15,78.5
2017-01-17 06:30,76.196
2017-01-17 06:45,82.078
2017-01-17 07:00,77.898
2017-01-17 07:15,92.132
2017-01-17 07:30,92.734
2017-01-17 07:45,93.868
2017-01-17 08:00,104.856
2017-01-17 08:15,109.571
2017-01-17 08:30,122.8
2017-01-17 08:45,117.806
2017-01-17 09:00,119.046
2017-01-17 09:15,128.381
2017-01-17 09:30,137.94
2017-01-17 09:45,130.406
2017-01-17 10:00,150.265
2017-01-17 10:15,132.7
2017-01-17 10:30,130.821
2017-01-17 10:45,131.346
2017-01-17 11:00,133.334
2017-01-17 11:15,128.146
2017-01-17 11:30,131.534
2017-01-17 11:45,127.343
2017-01-17 12:00,132.637
2017-01-17 12:15,127.4
2017-01-17 12:30,126.19
2017-01-17 12:45,127.512
2017-01-17 13:00,150.856
2017-01-17 13:15,126.212
2017-01-17 13:30,124.793
2017-01-17 13:45,119.415
2017-01-17 14:00,125.712
2017-01-17 14:15,129.918
2017-01-17 14:30,129.606
2017-01-17 14:45,126.762
2017-01-17 15:00,125.868
2017-01-17 15:15,138.009
2017-01-17 15:30,126.3
2017-01-17 15:45,121.034
2017-01-17 16:00,123.803
2017-01-17 16:15,119.393
2017-01-17 16:30,119.984
2017-01-17 16:45,111.787
2017-01-17 17:00,101.204
2017-01-17 17:15,97.485
2017-01-17 17:30,96.329
2017-01-17 17:45,95.548
2017-01-17 18:00,91.542
2017-01-17 18:15,87.95953246753247
2017-01-17 18:30,83.04
2017-01-17 18:45,80.387
2017-01-17 19:00,76.173
2017-01-17 19:15,72.275
2017-01-17 19:30,69.928
2017-01-17 19:45,76.303
2017-01-17 20:00,77.237
2017-01-17 20:15,69.753
2017-01-17 20:30,67.334
2017-01-17 20:45,68.271
2017-01-17 21:00,70.442
2017-01-17 21:15,69.028
2017-01-17 21:30,70.323
2017-01-17 21:45,72.428
2017-01-17 22:00,67.912
2017-01-17 22:15,74.615
2017-01-17 22:30,76.706
2017-01-17 22:45,71.545
2017-01-17 23:00,70.198
2017-01-17 23:15,68.257
2017-01-17 23:30,68.6
2017-01-17 23:45,70.232
2017-01-18 00:00,69.806
2017-01-18 00:15,71.109
2017-01-18 00:30,71.207
2017-01-18 00:45,70.918
2017-01-18 01:00,73.914
2017-01-18 01:15,66.16
2017-01-18 01:30,67.034
2017-01-18 01:45,69.025
2017-01-18 02:00,64.939
2017-01-18 02:15,63.703
2017-01-18 02:30,65.915
2017-01-18 02:45,70.85
2017-01-18 03:00,71.917
2017-01-18 03:15,71.21
2017-01-18 03:30,64.64
2017-01-18 03:45,63.77
2017-01-18 04:00,67.465
2017-01-18 04:15,66.404
2017-01-18 04:30,64.885
2017-01-18 04:45,73.751
2017-01-18 05:00,72.44
2017-01-18 05:15,73.682
2017-01-18 05:30,70.885
2017-01-18 05:45,73.754
2017-01-18 06:00,76.125
2017-01-18 06:15,75.059
2017-01-18 06:30,78.026
2017-01-18 06:45,82.507
2017-01-18 07:00,86.948
2017-01-18 07:15,90.434
2017-01-18 07:30,88.362
2017-01-18 07:45,104.94
2017-01-18 08:00,98.279
2017-01-18 08:15,110.412
2017-01-18 08:30,112.259
2017-01-18 08:45,116.246
2017-01-18 09:00,126.043
2017-01-18 09:15,123.062
2017-01-18 09:30,126.365
2017-01-18 09:45,136.981
2017-01-18 10:00,125.684
2017-01-18 10:15,122.94
2017-01-18 10:30,126.312
2017-01-18 10:45,125.3191253071253
2017-01-18 11:00,122.715
2017-01-18 11:15,131.415
2017-01-18 11:30,132.446
2017-01-18 11:45,127.803
2017-01-18 12:00,129.084
2017-01-18 12:15,135.646
2017-01-18 12:30,131.353
2017-01-18 12:45,128.084
2017-01-18 13:00,146.193
2017-01-18 13:15,129.587
2017-01-18 13:30,137.606
2017-01-18 13:45,133.243
2017-01-18 14:00,132.418
2017-01-18 14:15,129.456
2017-01-18 14:30,128.4
2017-01-18 14:45,138.246
2017-01-18 15:00,128.871
2017-01-18 15:15,129.778
2017-01-18 15:30,129.306
2017-01-18 15:45,137.218
2017-01-18 16:00,122.553
2017-01-18 16:15,118.015
2017-01-18 16:30,109.112
2017-01-18 16:45,106.881
2017-01-18 17:00,120.734
2017-01-18 17:15,104.609
2017-01-18 17:30,90.828
2017-01-18 17:45,92.0
2017-01-18 18:00,88.9768623853211
2017-01-18 18:15,90.02971551724139
2017-01-18 18:30,92.21
2017-01-18 18:45,81.095
2017-01-18 19:00,95.509
2017-01-18 19:15,77.106
2017-01-18 19:30,85.718
2017-01-18 19:45,77.731
2017-01-18 20:00,72.87
2017-01-18 20:15,76.81
2017-01-18 20:30,76.407
2017-01-18 20:45,73.254
2017-01-18 21:00,79.389
2017-01-18 21:15,76.876
2017-01-18 21:30,71.864
2017-01-18 21:45,69.25
2017-01-18 22:00,70.32
2017-01-18 22:15,71.77
2017-01-18 22:30,73.985
2017-01-18 22:45,77.27
2017-01-18 23:00,71.307
2017-01-18 23:15,70.664
2017-01-18 23:30,76.171
2017-01-18 23:45,69.529
2017-01-19 00:00,69.645
2017-01-19 00:15,76.581
2017-01-19 00:30,72.356
2017-01-19 00:45,70.385
2017-01-19 01:00,67.104
2017-01-19 01:15,68.073
2017-01-19 01:30,63.939
2017-01-19 01:45,72.75
2017-01-19 02:00,71.39
2017-01-19 02:15,63.14
2017-01-19 02:30,64.831
2017-01-19 02:45,68.945
2017-01-19 03:00,66.293
2017-01-19 03:15,68.112
2017-01-19 03:30,71.293
2017-01-19 03:45,72.551
2017-01-19 04:00,65.182
2017-01-19 04:15,64.039
2017-01-19 04:30,65.768
2017-01-19 04:45,71.44
2017-01-19 05:00,68.737
2017-01-19 05:15,74.25
2017-01-19 05:30,75.979
2017-01-19 05:45,74.134
2017-01-19 06:00,77.957
2017-01-19 06:15,78.473
2017-01-19 06:30,78.164
2017-01-19 06:45,84.82
2017-01-19 07:00,92.368
2017-01-19 07:15,89.61
2017-01-19 07:30,92.865
2017-01-19 07:45,98.481
2017-01-19 08:00,102.621
2017-01-19 08:15,107.415
2017-01-19 08:30,118.85
2017-01-19 08:45,126.453
2017-01-19 09:00,112.865
2017-01-19 09:15,120.096
2017-01-19 09:30,133.406
2017-01-19 09:45,119.037
2017-01-19 10:00,128.284
2017-01-19 10:15,126.453
2017-01-19 10:30,121.7
2017-01-19 10:45,126.5
2017-01-19 11:00,127.362
2017-01-19 11:15,117.5
2017-01-19 11:30,128.512
2017-01-19 11:45,123.187
2017-01-19 12:00,120.421
2017-01-19 12:15,122.125
2017-01-19 12:30,118.368
2017-01-19 12:45,121.209
2017-01-19 13:00,123.609
2017-01-19 13:15,127.859
2017-01-19 13:30,121.368
2017-01-19 13:45,122.256
2017-01-19 14:00,117.881
2017-01-19 14:15,123.656
2017-01-19 14:30,128.793
2017-01-19 14:45,135.587
2017-01-19 15:00,122.237
2017-01-19 15:15,132.425
2017-01-19 15:30,120.656
2017-01-19 15:45,124.296
2017-01-19 16:00,121.631
2017-01-19 16:15,113.221
2017-01-19 16:30,115.034
2017-01-19 16:45,102.906
2017-01-19 17:00,99.914
2017-01-19 17:15,98.468
2017-01-19 17:30,91.86
2017-01-19 17:45,91.996
2017-01-19 18:00,87.85453846153847
2017-01-19 18:15,86.77378512396693
2017-01-19 18:30,88.851
2017-01-19 18:45,84.054
2017-01-19 19:00,76.46
2017-01-19 19:15,82.282
2017-01-19 19:30,74.234
2017-01-19 19:45,75.548
2017-01-19 20:00,80.681
2017-01-19 20:15,74.126
2017-01-19 20:30,68.909
2017-01-19 20:45,69.404
2017-01-19 21:00,68.878
2017-01-19 21:15,74.565
2017-01-19 21:30,77.043
2017-01-19 21:45,70.531
2017-01-19 22:00,71.314
2017-01-19 22:15,73.145
2017-01-19 22:30,71.684
2017-01-19 22:45,78.054
2017-01-19 23:00,71.526
2017-01-19 23:15,69.704
2017-01-19 23:30,70.84
2017-01-19 23:45,70.19
2017-01-20 00:00,70.625
2017-01-20 00:15,78.192
2017-01-20 00:30,65.376
2017-01-20 00:45,68.784
2017-01-20 01:00,66.309
2017-01-20 01:15,68.221
2017-01-20 01:30,69.301
2017-01-20 01:45,64.482
2017-01-20 02:00,66.373
2017-01-20 02:15,64.973
2017-01-20 02:30,73.623
2017-01-20 02:45,72.148
2017-01-20 03:00,68.446
2017-01-20 03:15,67.87
2017-01-20 03:30,67.215
2017-01-20 03:45,70.648
2017-01-20 04:00,64.107
2017-01-20 04:15,65.431
2017-01-20 04:30,68.239
2017-01-20 04:45,71.94
2017-01-20 05:00,71.41
2017-01-20 05:15,67.326
2017-01-20 05:30,69.429
2017-01-20 05:45,74.335
2017-01-20 06:00,76.545
2017-01-20 06:15,79.232
2017-01-20 06:30,81.401
2017-01-20 06:45,85.021
2017-01-20 07:00,88.517
2017-01-20 07:15,88.479
2017-01-20 07:30,92.682
2017-01-20 07:45,95.359
2017-01-20 08:00,98.767
2017-01-20 08:15,101.081
2017-01-20 08:30,106.668
2017-01-20 08:45,107.318
2017-01-20 09:00,113.828
2017-01-20 09:15,123.528
2017-01-20 09:30,120.812
2017-01-20 09:45,125.925
2017-01-20 10:00,125.909
2017-01-20 10:15,120.828
2017-01-20 10:30,122.718
2017-01-20 10:45,130.125
2017-01-20 11:00,135.062
2017-01-20 11:15,127.95
2017-01-20 11:30,119.443
2017-01-20 11:45,127.725
2017-01-20 12:00,134.89
2017-01-20 12:15,114.762
2017-01-20 12:30,118.19
2017-01-20 12:45,116.015
2017-01-20 13:00,122.656
2017-01-20 13:15,135.693
2017-01-20 13:30,117.121
2017-01-20 13:45,128.975
2017-01-20 14:00,130.24
2017-01-20 14:15,124.031
2017-01-20 14:30,124.253
2017-01-20 14:45,127.115
2017-01-20 15:00,144.381
2017-01-20 15:15,119.781
2017-01-20 15:30,121.65
2017-01-20 15:45,119.328
2017-01-20 16:00,110.912
2017-01-20 16:15,108.203
2017-01-20 16:30,122.696
2017-01-20 16:45,96.518
2017-01-20 17:00,91.156
2017-01-20 17:15,98.345
2017-01-20 17:30,90.984
2017-01-20 17:45,83.514
2017-01-20 18:00,81.504
2017-01-20 18:15,78.9841948051948
2017-01-20 18:30,82.981
2017-01-20 18:45,72.262
2017-01-20 19:00,75.453
2017-01-20 19:15,77.254
2017-01-20 19:30,76.462
2017-01-20 19:45,71.49
2017-01-20 20:00,70.946
2017-01-20 20:15,71.603
2017-01-20 20:30,69.601
2017-01-20 20:45,72.915
2017-01-20 21:00,68.628
2017-01-20 21:15,72.77
2017-01-20 21:30,74.353
2017-01-20 21:45,73.817
2017-01-20 22:00,73.964
2017-01-20 22:15,72.689
2017-01-20 22:30,70.5
2017-01-20 22:45,67.946
2017-01-20 23:00,71.715
2017-01-20 23:15,65.775
2017-01-20 23:30,68.032
2017-01-20 23:45,66.36
2017-01-21 00:00,67.796
2017-01-21 00:15,77.345
2017-01-21 00:30,68.568
2017-01-21 00:45,68.842
2017-01-21 01:00,65.954
2017-01-21 01:15,64.226
2017-01-21 01:30,63.918
2017-01-21 01:45,70.521
2017-01-21 02:00,67.242
2017-01-21 02:15,64.887
2017-01-21 02:30,67.743
2017-01-21 02:45,66.571
2017-01-21 03:00,67.604
2017-01-21 03:15,67.46
2017-01-21 03:30,67.129
2017-01-21 03:45,67.423
2017-01-21 04:00,63.351
2017-01-21 04:15,71.77
2017-01-21 04:30,67.417
2017-01-21 04:45,68.332
2017-01-21 05:00,68.232
2017-01-21 05:15,64.071
2017-01-21 05:30,72.053
2017-01-21 05:45,69.612
2017-01-21 06:00,68.035
2017-01-21 06:15,69.156
2017-01-21 06:30,67.931
2017-01-21 06:45,74.92
2017-01-21 07:00,73.873
2017-01-21 07:15,67.859
2017-01-21 07:30,67.093
2017-01-21 07:45,64.451
2017-01-21 08:00,70.59
2017-01-21 08:15,71.61
2017-01-21 08:30,65.098
2017-01-21 08:45,67.456
2017-01-21 09:00,63.901
2017-01-21 09:15,69.893
2017-01-21 09:30,69.871
2017-01-21 09:45,75.062
2017-01-21 10:00,65.251
2017-01-21 10:15,67.873
2017-01-21 10:30,67.35
2017-01-21 10:45,70.348
2017-01-21 11:00,72.417
2017-01-21 11:15,65.704
2017-01-21 11:30,66.428
2017-01-21 11:45,65.75
2017-01-21 12:00,65.003
2017-01-21 12:15,70.62
2017-01-21 12:30,72.487
2017-01-21 12:45,70.665
2017-01-21 13:00,65.995
2017-01-21 13:15,66.459
2017-01-21 13:30,65.921
2017-01-21 13:45,69.434
2017-01-21 14:00,79.41
2017-01-21 14:15,65.668
2017-01-21 14:30,64.482
2017-01-21 14:45,63.682
2017-01-21 15:00,66.85709425070688
2017-01-21 15:15,69.25657291031116
2017-01-21 15:30,72.67
2017-01-21 15:45,66.698
2017-01-21 16:00,65.204
2017-01-21 16:15,67.84
2017-01-21 16:30,66.557
2017-01-21 16:45,71.646
2017-01-21 17:00,74.112
2017-01-21 17:15,67.203
2017-01-21 17:30,68.075
2017-01-21 17:45,68.781
2017-01-21 18:00,71.234
2017-01-21 18:15,73.08172727272728
2017-01-21 18:30,72.284
2017-01-21 18:45,66.706
2017-01-21 19:00,67.906
2017-01-21 19:15,66.315
2017-01-21 19:30,66.618
2017-01-21 19:45,72.967
2017-01-21 20:00,70.842
2017-01-21 20:15,64.264
2017-01-21 20:30,65.77
2017-01-21 20:45,66.553
2017-01-21 21:00,68.109
2017-01-21 21:15,69.948
2017-01-21 21:30,67.142
2017-01-21 21:45,66.504
2017-01-21 22:00,66.609
2017-01-21 22:15,68.207
2017-01-21 22:30,66.859
2017-01-21 22:45,70.592
2017-01-21 23:00,65.19
2017-01-21 23:15,63.696
2017-01-21 23:30,66.379
2017-01-21 23:45,64.242
2017-01-22 00:00,66.326
2017-01-22 00:15,70.165
2017-01-22 00:30,64.892
2017-01-22 00:45,66.753
2017-01-22 01:00,63.528
2017-01-22 01:15,69.214
2017-01-22 01:30,69.678
2017-01-22 01:45,69.992
2017-01-22 02:00,67.01
2017-01-22 02:15,65.253
