Date,SPR_PWR_Electric_Meter (kW)
2017-12-27 17:30,72.453
2017-12-27 17:45,75.373
2017-12-27 18:00,76.229
2017-12-27 18:15,72.904
2017-12-27 18:30,71.995
2017-12-27 18:45,73.678
2017-12-27 19:00,77.829
2017-12-27 19:15,72.862
2017-12-27 19:30,72.378
2017-12-27 19:45,72.46
2017-12-27 20:00,73.267
2017-12-27 20:15,69.734
2017-12-27 20:30,68.55
2017-12-27 20:45,74.82
2017-12-27 21:00,70.489
2017-12-27 21:15,71.514
2017-12-27 21:30,70.628
2017-12-27 21:45,74.917
2017-12-27 22:00,71.004
2017-12-27 22:15,70.804
2017-12-27 22:30,69.362
2017-12-27 22:45,72.307
2017-12-27 23:00,68.379
2017-12-27 23:15,70.078
2017-12-27 23:30,76.626
2017-12-27 23:45,67.435
2017-12-28 00:00,68.978
2017-12-28 00:15,69.887
2017-12-28 00:30,75.696
2017-12-28 00:45,70.27
2017-12-28 01:00,70.709
2017-12-28 01:15,76.464
2017-12-28 01:30,68.885
2017-12-28 01:45,68.428
2017-12-28 02:00,73.314
2017-12-28 02:15,75.65
2017-12-28 02:30,68.764
2017-12-28 02:45,68.526
2017-12-28 03:00,70.85
2017-12-28 03:15,75.345
2017-12-28 03:30,72.218
2017-12-28 03:45,70.882
2017-12-28 04:00,74.306
2017-12-28 04:15,69.212
2017-12-28 04:30,70.362
2017-12-28 04:45,67.725
2017-12-28 05:00,73.442
2017-12-28 05:15,69.206
2017-12-28 05:30,68.426
2017-12-28 05:45,71.009
2017-12-28 06:00,69.862
2017-12-28 06:15,67.564
2017-12-28 06:30,69.657
2017-12-28 06:45,75.909
2017-12-28 07:00,73.698
2017-12-28 07:15,69.823
2017-12-28 07:30,70.685
2017-12-28 07:45,75.02
2017-12-28 08:00,70.382
2017-12-28 08:15,69.178
2017-12-28 08:30,70.215
2017-12-28 08:45,74.625
2017-12-28 09:00,70.426
2017-12-28 09:15,74.939
2017-12-28 09:30,71.657
2017-12-28 09:45,76.89
2017-12-28 10:00,70.017
2017-12-28 10:15,71.048
2017-12-28 10:30,74.726
2017-12-28 10:45,72.956
2017-12-28 11:00,70.062
2017-12-28 11:15,72.189
2017-12-28 11:30,77.971
2017-12-28 11:45,72.323
2017-12-28 12:00,70.185
2017-12-28 12:15,69.698
2017-12-28 12:30,73.689
2017-12-28 12:45,71.992
2017-12-28 13:00,69.826
2017-12-28 13:15,68.953
2017-12-28 13:30,74.746
2017-12-28 13:45,72.075
2017-12-28 14:00,73.381
2017-12-28 14:15,69.296
2017-12-28 14:30,75.992
2017-12-28 14:45,70.125
2017-12-28 15:00,71.643
2017-12-28 15:15,70.217
2017-12-28 15:30,74.004
2017-12-28 15:45,77.185
2017-12-28 16:00,72.628
2017-12-28 16:15,69.456
2017-12-28 16:30,65.856
2017-12-28 16:45,69.957
2017-12-28 17:00,75.071
2017-12-28 17:15,71.179
2017-12-28 17:30,94.276
2017-12-28 17:45,71.601
2017-12-28 18:00,73.179
2017-12-28 18:15,72.823
2017-12-28 18:30,74.426
2017-12-28 18:45,72.79
2017-12-28 19:00,70.912
2017-12-28 19:15,72.159
2017-12-28 19:30,75.062
2017-12-28 19:45,68.381
2017-12-28 20:00,69.362
2017-12-28 20:15,71.282
2017-12-28 20:30,72.992
2017-12-28 20:45,66.865
2017-12-28 21:00,65.942
2017-12-28 21:15,66.937
2017-12-28 21:30,73.04
2017-12-28 21:45,69.476
2017-12-28 22:00,69.796
2017-12-28 22:15,68.578
2017-12-28 22:30,70.042
2017-12-28 22:45,69.062
2017-12-28 23:00,67.762
2017-12-28 23:15,74.479
2017-12-28 23:30,66.459
2017-12-28 23:45,69.439
2017-12-29 00:00,68.932
2017-12-29 00:15,77.553
2017-12-29 00:30,66.85
2017-12-29 00:45,68.165
2017-12-29 01:00,65.526
2017-12-29 01:15,72.353
2017-12-29 01:30,67.889
2017-12-29 01:45,69.517
2017-12-29 02:00,67.068
2017-12-29 02:15,72.531
2017-12-29 02:30,67.784
2017-12-29 02:45,67.36
2017-12-29 03:00,73.059
2017-12-29 03:15,71.162
2017-12-29 03:30,66.268
2017-12-29 03:45,68.453
2017-12-29 04:00,72.029
2017-12-29 04:15,68.831
2017-12-29 04:30,65.946
2017-12-29 04:45,66.49216666666666
2017-12-29 05:00,72.3941111111111
2017-12-29 05:15,68.843
2017-12-29 05:30,69.128
2017-12-29 05:45,72.839
2017-12-29 06:00,67.675
2017-12-29 06:15,66.65
2017-12-29 06:30,70.076
2017-12-29 06:45,75.376
2017-12-29 07:00,72.456
2017-12-29 07:15,71.926
2017-12-29 07:30,70.014
2017-12-29 07:45,72.882
2017-12-29 08:00,67.495
2017-12-29 08:15,69.192
2017-12-29 08:30,68.809
2017-12-29 08:45,76.462
2017-12-29 09:00,68.453
2017-12-29 09:15,67.998
2017-12-29 09:30,73.56
2017-12-29 09:45,66.217
2017-12-29 10:00,66.731
2017-12-29 10:15,67.693
2017-12-29 10:30,71.382
2017-12-29 10:45,67.057
2017-12-29 11:00,66.668
2017-12-29 11:15,71.726
2017-12-29 11:30,73.246
2017-12-29 11:45,68.66
2017-12-29 12:00,67.104
2017-12-29 12:15,69.643
2017-12-29 12:30,71.667
2017-12-29 12:45,71.265
2017-12-29 13:00,69.975
2017-12-29 13:15,75.526
2017-12-29 13:30,68.943
2017-12-29 13:45,69.24
2017-12-29 14:00,67.27
2017-12-29 14:15,73.132
2017-12-29 14:30,70.389
2017-12-29 14:45,66.448
2017-12-29 15:00,69.773
2017-12-29 15:15,74.137
2017-12-29 15:30,67.609
2017-12-29 15:45,68.978
2017-12-29 16:00,69.559
2017-12-29 16:15,73.956
2017-12-29 16:30,68.721
2017-12-29 16:45,69.467
2017-12-29 17:00,68.304
2017-12-29 17:15,76.846
2017-12-29 17:30,70.056
2017-12-29 17:45,71.067
2017-12-29 18:00,71.89
2017-12-29 18:15,75.62
2017-12-29 18:30,71.095
2017-12-29 18:45,71.125
2017-12-29 19:00,70.601
2017-12-29 19:15,75.735
2017-12-29 19:30,74.026
2017-12-29 19:45,73.725
2017-12-29 20:00,70.731
2017-12-29 20:15,76.3
2017-12-29 20:30,68.31
2017-12-29 20:45,70.239
2017-12-29 21:00,69.493
2017-12-29 21:15,72.77
2017-12-29 21:30,67.737
2017-12-29 21:45,67.887
2017-12-29 22:00,68.265
2017-12-29 22:15,73.459
2017-12-29 22:30,67.435
2017-12-29 22:45,66.629
2017-12-29 23:00,67.279
2017-12-29 23:15,75.282
2017-12-29 23:30,66.757
2017-12-29 23:45,69.232
2017-12-30 00:00,67.845
2017-12-30 00:15,68.51
2017-12-30 00:30,68.471
2017-12-30 00:45,69.532
2017-12-30 01:00,75.192
2017-12-30 01:15,68.104
2017-12-30 01:30,76.706
2017-12-30 01:45,67.948
2017-12-30 02:00,74.926
2017-12-30 02:15,70.168
2017-12-30 02:30,69.298
2017-12-30 02:45,67.823
2017-12-30 03:00,71.445
2017-12-30 03:15,68.562
2017-12-30 03:30,68.757
2017-12-30 03:45,68.76
2017-12-30 04:00,72.271
2017-12-30 04:15,68.91
2017-12-30 04:30,70.092
2017-12-30 04:45,68.479
2017-12-30 05:00,75.782
2017-12-30 05:15,68.029
2017-12-30 05:30,65.871
2017-12-30 05:45,68.865
2017-12-30 06:00,73.351
2017-12-30 06:15,69.162
2017-12-30 06:30,67.478
2017-12-30 06:45,67.987
2017-12-30 07:00,72.084
2017-12-30 07:15,63.279
2017-12-30 07:30,65.773
2017-12-30 07:45,65.473
2017-12-30 08:00,63.79
2017-12-30 08:15,64.159
2017-12-30 08:30,65.914
2017-12-30 08:45,70.75
2017-12-30 09:00,65.515
2017-12-30 09:15,64.645
2017-12-30 09:30,64.845
2017-12-30 09:45,71.928
2017-12-30 10:00,63.78610982658959
2017-12-30 10:15,63.90777256317689
2017-12-30 10:30,63.653
2017-12-30 10:45,75.512
2017-12-30 11:00,69.979
2017-12-30 11:15,65.096
2017-12-30 11:30,65.564
2017-12-30 11:45,64.604
2017-12-30 12:00,68.948
2017-12-30 12:15,63.095
2017-12-30 12:30,64.546
2017-12-30 12:45,66.079
2017-12-30 13:00,70.885
2017-12-30 13:15,65.375
2017-12-30 13:30,64.564
2017-12-30 13:45,70.428
2017-12-30 14:00,64.334
2017-12-30 14:15,64.073
2017-12-30 14:30,63.212
2017-12-30 14:45,68.181
2017-12-30 15:00,63.273
2017-12-30 15:15,63.571
2017-12-30 15:30,69.542
2017-12-30 15:45,64.503
2017-12-30 16:00,61.493
2017-12-30 16:15,62.657
2017-12-30 16:30,64.254
2017-12-30 16:45,66.734
2017-12-30 17:00,67.657
2017-12-30 17:15,72.114
2017-12-30 17:30,66.789
2017-12-30 17:45,68.445
2017-12-30 18:00,65.978
2017-12-30 18:15,67.403
2017-12-30 18:30,67.282
2017-12-30 18:45,74.45
2017-12-30 19:00,71.365
2017-12-30 19:15,66.364
2017-12-30 19:30,66.332
2017-12-30 19:45,71.373
2017-12-30 20:00,71.46
2017-12-30 20:15,67.029
2017-12-30 20:30,66.94
2017-12-30 20:45,68.256
2017-12-30 21:00,67.148
2017-12-30 21:15,68.171
2017-12-30 21:30,71.021
2017-12-30 21:45,65.614
2017-12-30 22:00,66.857
2017-12-30 22:15,70.312
2017-12-30 22:30,70.051
2017-12-30 22:45,65.415
2017-12-30 23:00,66.434
2017-12-30 23:15,70.075
2017-12-30 23:30,66.796
2017-12-30 23:45,66.771
2017-12-31 00:00,66.092
2017-12-31 00:15,70.254
2017-12-31 00:30,68.882
2017-12-31 00:45,69.834
2017-12-31 01:00,73.41
2017-12-31 01:15,67.017
2017-12-31 01:30,67.468
2017-12-31 01:45,67.956
2017-12-31 02:00,71.771
2017-12-31 02:15,67.631
2017-12-31 02:30,66.145
2017-12-31 02:45,71.631
2017-12-31 03:00,68.351
2017-12-31 03:15,67.073
2017-12-31 03:30,69.429
2017-12-31 03:45,74.64
2017-12-31 04:00,68.17
2017-12-31 04:15,68.529
2017-12-31 04:30,68.229
2017-12-31 04:45,68.159
2017-12-31 05:00,68.721
2017-12-31 05:15,66.543
2017-12-31 05:30,72.692
2017-12-31 05:45,68.623
2017-12-31 06:00,71.346
2017-12-31 06:15,69.368
2017-12-31 06:30,71.228
2017-12-31 06:45,68.665
2017-12-31 07:00,72.068
2017-12-31 07:15,70.442
2017-12-31 07:30,62.512
2017-12-31 07:45,64.834
2017-12-31 08:00,65.214
2017-12-31 08:15,68.037
2017-12-31 08:30,64.484
2017-12-31 08:45,62.084
2017-12-31 09:00,62.681
2017-12-31 09:15,66.59
2017-12-31 09:30,64.159
2017-12-31 09:45,62.917
2017-12-31 10:00,64.25
2017-12-31 10:15,64.248
2017-12-31 10:30,63.837
2017-12-31 10:45,63.35
2017-12-31 11:00,69.732
2017-12-31 11:15,66.367
2017-12-31 11:30,64.332
2017-12-31 11:45,63.55
2017-12-31 12:00,69.204
2017-12-31 12:15,66.689
2017-12-31 12:30,63.234
2017-12-31 12:45,65.235
2017-12-31 13:00,68.193
2017-12-31 13:15,62.82
2017-12-31 13:30,63.335
2017-12-31 13:45,62.912
2017-12-31 14:00,68.606
2017-12-31 14:15,64.796
2017-12-31 14:30,63.443
2017-12-31 14:45,63.454
2017-12-31 15:00,67.887
2017-12-31 15:15,64.556
2017-12-31 15:30,66.073
2017-12-31 15:45,68.653
2017-12-31 16:00,63.37
2017-12-31 16:15,65.506
2017-12-31 16:30,64.725
2017-12-31 16:45,65.848
2017-12-31 17:00,71.189
2017-12-31 17:15,68.023
2017-12-31 17:30,69.217
2017-12-31 17:45,70.734
2017-12-31 18:00,73.493
2017-12-31 18:15,68.293
2017-12-31 18:30,70.118
2017-12-31 18:45,71.193
2017-12-31 19:00,75.532
2017-12-31 19:15,67.764
2017-12-31 19:30,68.245
2017-12-31 19:45,67.273
2017-12-31 20:00,72.539
2017-12-31 20:15,69.281
2017-12-31 20:30,68.343
2017-12-31 20:45,68.423
2017-12-31 21:00,72.235
2017-12-31 21:15,68.153
2017-12-31 21:30,68.307
2017-12-31 21:45,67.896
2017-12-31 22:00,75.403
2017-12-31 22:15,68.496
2017-12-31 22:30,71.495
2017-12-31 22:45,67.721
2017-12-31 23:00,73.928
2017-12-31 23:15,68.956
2017-12-31 23:30,68.201
2017-12-31 23:45,68.828
2018-01-01 00:00,75.462
2018-01-01 00:15,68.959
2018-01-01 00:30,69.296
2018-01-01 00:45,72.167
2018-01-01 01:00,74.151
2018-01-01 01:15,67.332
2018-01-01 01:30,68.81
2018-01-01 01:45,70.481
2018-01-01 02:00,70.679
2018-01-01 02:15,69.99
2018-01-01 02:30,68.832
2018-01-01 02:45,68.526
2018-01-01 03:00,77.526
2018-01-01 03:15,92.362
2018-01-01 03:30,68.976
2018-01-01 03:45,68.171
2018-01-01 04:00,68.06
2018-01-01 04:15,72.054
2018-01-01 04:30,65.831
2018-01-01 04:45,72.739
2018-01-01 05:00,68.02
2018-01-01 05:15,73.064
2018-01-01 05:30,67.962
2018-01-01 05:45,70.128
2018-01-01 06:00,68.229
2018-01-01 06:15,75.062
2018-01-01 06:30,70.023
2018-01-01 06:45,68.185
2018-01-01 07:00,70.632
2018-01-01 07:15,73.159
2018-01-01 07:30,68.19
2018-01-01 07:45,67.573
2018-01-01 08:00,69.059
2018-01-01 08:15,75.671
2018-01-01 08:30,71.128
2018-01-01 08:45,67.565
2018-01-01 09:00,68.146
2018-01-01 09:15,69.739
2018-01-01 09:30,71.701
2018-01-01 09:45,68.046
2018-01-01 10:00,68.048
2018-01-01 10:15,65.415
2018-01-01 10:30,73.712
2018-01-01 10:45,67.192
2018-01-01 11:00,66.518
2018-01-01 11:15,72.915
2018-01-01 11:30,74.126
2018-01-01 11:45,66.903
2018-01-01 12:00,66.845
2018-01-01 12:15,67.151
2018-01-01 12:30,84.801
2018-01-01 12:45,69.1
2018-01-01 13:00,68.525
2018-01-01 13:15,67.851
2018-01-01 13:30,67.709
2018-01-01 13:45,66.937
2018-01-01 14:00,69.339
2018-01-01 14:15,68.417
2018-01-01 14:30,68.162
2018-01-01 14:45,68.096
2018-01-01 15:00,65.876
2018-01-01 15:15,66.996
2018-01-01 15:30,66.412
2018-01-01 15:45,67.557
2018-01-01 16:00,68.929
2018-01-01 16:15,66.82
2018-01-01 16:30,72.114
2018-01-01 16:45,68.525
2018-01-01 17:00,68.781
2018-01-01 17:15,69.842
2018-01-01 17:30,73.864
2018-01-01 17:45,69.826
2018-01-01 18:00,69.734
2018-01-01 18:15,70.679
2018-01-01 18:30,76.098
2018-01-01 18:45,71.775
2018-01-01 19:00,70.639
2018-01-01 19:15,69.423
2018-01-01 19:30,74.996
2018-01-01 19:45,70.607
2018-01-01 20:00,72.181
2018-01-01 20:15,70.179
2018-01-01 20:30,72.756
2018-01-01 20:45,68.043
2018-01-01 21:00,69.562
2018-01-01 21:15,66.978
2018-01-01 21:30,72.979
2018-01-01 21:45,70.054
2018-01-01 22:00,66.998
2018-01-01 22:15,69.4
2018-01-01 22:30,71.412
2018-01-01 22:45,69.21
2018-01-01 23:00,68.312
2018-01-01 23:15,68.043
2018-01-01 23:30,67.128
2018-01-01 23:45,66.114
2018-01-02 00:00,67.926
2018-01-02 00:15,69.381
2018-01-02 00:30,67.531
2018-01-02 00:45,68.371
2018-01-02 01:00,67.981
2018-01-02 01:15,68.742
2018-01-02 01:30,70.154
2018-01-02 01:45,72.64
2018-01-02 02:00,68.723
2018-01-02 02:15,69.743
2018-01-02 02:30,67.601
2018-01-02 02:45,69.09
2018-01-02 03:00,68.823
2018-01-02 03:15,76.384
2018-01-02 03:30,71.101
2018-01-02 03:45,67.768
2018-01-02 04:00,67.959
2018-01-02 04:15,75.517
2018-01-02 04:30,68.739
2018-01-02 04:45,68.615
2018-01-02 05:00,70.909
2018-01-02 05:15,76.11
2018-01-02 05:30,71.075
2018-01-02 05:45,70.976
2018-01-02 06:00,71.904
2018-01-02 06:15,73.298
2018-01-02 06:30,71.206
2018-01-02 06:45,77.25
2018-01-02 07:00,79.74
2018-01-02 07:15,86.276
2018-01-02 07:30,81.176
2018-01-02 07:45,80.479
2018-01-02 08:00,86.796
2018-01-02 08:15,96.043
2018-01-02 08:30,95.609
2018-01-02 08:45,94.393
2018-01-02 09:00,96.854
2018-01-02 09:15,104.781
2018-01-02 09:30,99.564
2018-01-02 09:45,99.917
2018-01-02 10:00,102.956
2018-01-02 10:15,105.009
2018-01-02 10:30,104.378
2018-01-02 10:45,100.293
2018-01-02 11:00,112.296
2018-01-02 11:15,105.259
2018-01-02 11:30,106.184
2018-01-02 11:45,103.009
2018-01-02 12:00,113.468
2018-01-02 12:15,104.775
2018-01-02 12:30,97.415
2018-01-02 12:45,106.043
2018-01-02 13:00,102.756
2018-01-02 13:15,104.259
2018-01-02 13:30,103.125
2018-01-02 13:45,105.371
2018-01-02 14:00,108.381
2018-01-02 14:15,99.603
2018-01-02 14:30,99.87
2018-01-02 14:45,99.517
2018-01-02 15:00,99.785
2018-01-02 15:15,114.368
2018-01-02 15:30,102.515
2018-01-02 15:45,99.31
2018-01-02 16:00,95.985
2018-01-02 16:15,90.185
2018-01-02 16:30,88.148
2018-01-02 16:45,97.782
2018-01-02 17:00,85.398
2018-01-02 17:15,80.735
2018-01-02 17:30,79.112
2018-01-02 17:45,76.948
2018-01-02 18:00,82.43639603960395
2018-01-02 18:15,76.2774201183432
2018-01-02 18:30,75.914
2018-01-02 18:45,77.804
2018-01-02 19:00,80.042
2018-01-02 19:15,77.09
2018-01-02 19:30,77.982
2018-01-02 19:45,75.551
2018-01-02 20:00,78.673
2018-01-02 20:15,75.651
2018-01-02 20:30,74.428
2018-01-02 20:45,72.001
2018-01-02 21:00,77.098
2018-01-02 21:15,71.665
2018-01-02 21:30,70.834
2018-01-02 21:45,70.664
2018-01-02 22:00,75.11
2018-01-02 22:15,71.243
2018-01-02 22:30,74.86
2018-01-02 22:45,71.889
2018-01-02 23:00,71.067
2018-01-02 23:15,69.682
2018-01-02 23:30,71.393
2018-01-02 23:45,71.837
2018-01-03 00:00,72.964
2018-01-03 00:15,73.728
2018-01-03 00:30,72.829
2018-01-03 00:45,71.796
2018-01-03 01:00,70.317
2018-01-03 01:15,70.432
2018-01-03 01:30,70.496
2018-01-03 01:45,73.604
2018-01-03 02:00,70.303
2018-01-03 02:15,70.834
2018-01-03 02:30,71.232
2018-01-03 02:45,74.356
2018-01-03 03:00,68.85
2018-01-03 03:15,70.934
2018-01-03 03:30,74.918
2018-01-03 03:45,74.276
2018-01-03 04:00,70.929
2018-01-03 04:15,69.16
2018-01-03 04:30,70.479
2018-01-03 04:45,75.853
2018-01-03 05:00,71.878
2018-01-03 05:15,70.454
2018-01-03 05:30,68.25
2018-01-03 05:45,78.307
2018-01-03 06:00,70.226
2018-01-03 06:15,73.717
2018-01-03 06:30,74.33551020408163
2018-01-03 06:45,78.70232558139536
2018-01-03 07:00,74.3
2018-01-03 07:15,80.335
2018-01-03 07:30,79.001
2018-01-03 07:45,93.681
2018-01-03 08:00,82.345
2018-01-03 08:15,93.443
2018-01-03 08:30,97.379
2018-01-03 08:45,121.309
2018-01-03 09:00,97.115
2018-01-03 09:15,99.028
2018-01-03 09:30,116.953
2018-01-03 09:45,108.506
2018-01-03 10:00,104.815
2018-01-03 10:15,110.906
2018-01-03 10:30,106.89
2018-01-03 10:45,112.4
2018-01-03 11:00,107.465
2018-01-03 11:15,108.4
2018-01-03 11:30,109.587
2018-01-03 11:45,112.743
2018-01-03 12:00,104.815
2018-01-03 12:15,105.69
2018-01-03 12:30,107.515
2018-01-03 12:45,109.006
2018-01-03 13:00,108.596
2018-01-03 13:15,113.734
2018-01-03 13:30,109.6
2018-01-03 13:45,112.659
2018-01-03 14:00,111.65
2018-01-03 14:15,112.418
2018-01-03 14:30,111.628
2018-01-03 14:45,108.325
2018-01-03 15:00,105.418
2018-01-03 15:15,105.153
2018-01-03 15:30,107.253
2018-01-03 15:45,97.131
2018-01-03 16:00,99.371
2018-01-03 16:15,93.985
2018-01-03 16:30,98.968
2018-01-03 16:45,91.454
2018-01-03 17:00,86.45
2018-01-03 17:15,85.06
2018-01-03 17:30,87.942
2018-01-03 17:45,85.382
2018-01-03 18:00,81.479
2018-01-03 18:15,75.72
2018-01-03 18:30,82.412
2018-01-03 18:45,77.15
2018-01-03 19:00,73.851
2018-01-03 19:15,74.82
2018-01-03 19:30,78.881
2018-01-03 19:45,72.598
2018-01-03 20:00,76.028
2018-01-03 20:15,74.712
2018-01-03 20:30,80.325
2018-01-03 20:45,71.115
2018-01-03 21:00,72.759
2018-01-03 21:15,71.52
2018-01-03 21:30,80.039
2018-01-03 21:45,75.135
2018-01-03 22:00,69.635
2018-01-03 22:15,71.507
2018-01-03 22:30,70.293
2018-01-03 22:45,69.482
2018-01-03 23:00,70.357
2018-01-03 23:15,69.21
2018-01-03 23:30,68.567
2018-01-03 23:45,73.043
2018-01-04 00:00,70.493
2018-01-04 00:15,69.95
2018-01-04 00:30,69.804
2018-01-04 00:45,69.898
2018-01-04 01:00,70.9
2018-01-04 01:15,75.192
2018-01-04 01:30,70.964
2018-01-04 01:45,68.356
2018-01-04 02:00,70.88099647887323
2018-01-04 02:15,75.98694884910486
2018-01-04 02:30,70.01
2018-01-04 02:45,69.375
2018-01-04 03:00,71.517
2018-01-04 03:15,76.684
2018-01-04 03:30,71.371
2018-01-04 03:45,70.631
2018-01-04 04:00,68.748
2018-01-04 04:15,75.921
2018-01-04 04:30,70.203
2018-01-04 04:45,71.606
2018-01-04 05:00,70.723
2018-01-04 05:15,74.504
2018-01-04 05:30,72.742
2018-01-04 05:45,72.59
2018-01-04 06:00,73.218
2018-01-04 06:15,76.628
2018-01-04 06:30,72.954
2018-01-04 06:45,74.49
2018-01-04 07:00,81.553
2018-01-04 07:15,83.276
2018-01-04 07:30,78.025
2018-01-04 07:45,85.9
2018-01-04 08:00,88.387
2018-01-04 08:15,115.05
2018-01-04 08:30,99.071
2018-01-04 08:45,94.896
2018-01-04 09:00,100.407
2018-01-04 09:15,110.875
2018-01-04 09:30,106.668
2018-01-04 09:45,112.606
2018-01-04 10:00,110.575
2018-01-04 10:15,120.159
2018-01-04 10:30,111.49
2018-01-04 10:45,109.753
2018-01-04 11:00,113.118
2018-01-04 11:15,134.506
2018-01-04 11:30,112.531
2018-01-04 11:45,112.896
2018-01-04 12:00,108.54
2018-01-04 12:15,107.806
2018-01-04 12:30,107.99
2018-01-04 12:45,101.701
2018-01-04 13:00,99.429
2018-01-04 13:15,110.587
2018-01-04 13:30,103.003
2018-01-04 13:45,108.15
2018-01-04 14:00,107.656
2018-01-04 14:15,111.471
2018-01-04 14:30,110.578
2018-01-04 14:45,105.181
2018-01-04 15:00,101.282
2018-01-04 15:15,108.425
2018-01-04 15:30,101.264
2018-01-04 15:45,103.787
2018-01-04 16:00,98.643
2018-01-04 16:15,104.509
2018-01-04 16:30,97.531
2018-01-04 16:45,97.481
2018-01-04 17:00,89.667
2018-01-04 17:15,93.321
2018-01-04 17:30,85.203
2018-01-04 17:45,84.596
2018-01-04 18:00,93.16
2018-01-04 18:15,87.689
2018-01-04 18:30,80.321
2018-01-04 18:45,81.068
2018-01-04 19:00,80.879
2018-01-04 19:15,86.879
2018-01-04 19:30,80.801
2018-01-04 19:45,79.837
2018-01-04 20:00,79.492
2018-01-04 20:15,85.189
2018-01-04 20:30,75.25
2018-01-04 20:45,75.795
2018-01-04 21:00,75.428
2018-01-04 21:15,80.003
2018-01-04 21:30,76.259
2018-01-04 21:45,76.914
2018-01-04 22:00,75.145
2018-01-04 22:15,81.275
2018-01-04 22:30,71.353
2018-01-04 22:45,73.79
2018-01-04 23:00,73.617
2018-01-04 23:15,77.107
2018-01-04 23:30,73.84
2018-01-04 23:45,71.231
2018-01-05 00:00,74.97
2018-01-05 00:15,78.695
2018-01-05 00:30,73.346
2018-01-05 00:45,71.646
2018-01-05 01:00,70.976
2018-01-05 01:15,71.164
2018-01-05 01:30,78.296
2018-01-05 01:45,70.859
2018-01-05 02:00,75.037
2018-01-05 02:15,76.773
2018-01-05 02:30,75.679
2018-01-05 02:45,71.257
2018-01-05 03:00,73.048
2018-01-05 03:15,73.731
2018-01-05 03:30,76.128
2018-01-05 03:45,72.109
2018-01-05 04:00,72.19
2018-01-05 04:15,73.485
2018-01-05 04:30,76.731
2018-01-05 04:45,73.184
2018-01-05 05:00,70.793
2018-01-05 05:15,73.125
2018-01-05 05:30,79.343
2018-01-05 05:45,72.354
2018-01-05 06:00,76.392
2018-01-05 06:15,76.806
2018-01-05 06:30,80.025
2018-01-05 06:45,77.167
2018-01-05 07:00,84.601
2018-01-05 07:15,82.479
2018-01-05 07:30,85.051
2018-01-05 07:45,87.34
2018-01-05 08:00,87.303
2018-01-05 08:15,94.47
2018-01-05 08:30,96.218
2018-01-05 08:45,108.371
2018-01-05 09:00,99.542
2018-01-05 09:15,101.435
2018-01-05 09:30,100.917
2018-01-05 09:45,107.181
2018-01-05 10:00,107.471
2018-01-05 10:15,107.728
2018-01-05 10:30,103.781
2018-01-05 10:45,105.29
2018-01-05 11:00,112.381
2018-01-05 11:15,108.668
2018-01-05 11:30,109.321
2018-01-05 11:45,108.806
2018-01-05 12:00,110.093
2018-01-05 12:15,106.953
2018-01-05 12:30,100.342
2018-01-05 12:45,103.006
2018-01-05 13:00,105.918
2018-01-05 13:15,101.289
2018-01-05 13:30,98.884
2018-01-05 13:45,101.97
2018-01-05 14:00,108.259
2018-01-05 14:15,101.428
2018-01-05 14:30,103.225
2018-01-05 14:45,100.306
2018-01-05 15:00,97.178
2018-01-05 15:15,103.362
2018-01-05 15:30,98.812
2018-01-05 15:45,101.085
2018-01-05 16:00,99.196
2018-01-05 16:15,99.984
2018-01-05 16:30,92.407
2018-01-05 16:45,91.993
2018-01-05 17:00,90.979
2018-01-05 17:15,91.635
2018-01-05 17:30,80.787
2018-01-05 17:45,80.929
2018-01-05 18:00,79.839
2018-01-05 18:15,83.478
2018-01-05 18:30,79.25
2018-01-05 18:45,76.798
2018-01-05 19:00,74.603
2018-01-05 19:15,82.115
2018-01-05 19:30,74.614
2018-01-05 19:45,75.31982167832169
2018-01-05 20:00,75.92745758354755
2018-01-05 20:15,75.885
2018-01-05 20:30,76.625
2018-01-05 20:45,74.435
2018-01-05 21:00,73.714
2018-01-05 21:15,71.24
2018-01-05 21:30,78.039
2018-01-05 21:45,75.41
2018-01-05 22:00,73.768
2018-01-05 22:15,67.998
2018-01-05 22:30,74.118
2018-01-05 22:45,69.217
2018-01-05 23:00,67.868
2018-01-05 23:15,69.36
2018-01-05 23:30,76.034
2018-01-05 23:45,69.184
2018-01-06 00:00,69.565
2018-01-06 00:15,71.79594444444444
2018-01-06 00:30,73.20053846153846
2018-01-06 00:45,71.164
2018-01-06 01:00,71.076
2018-01-06 01:15,71.085
2018-01-06 01:30,73.428
2018-01-06 01:45,71.359
2018-01-06 02:00,71.393
2018-01-06 02:15,69.075
2018-01-06 02:30,76.534
2018-01-06 02:45,70.956
2018-01-06 03:00,69.976
2018-01-06 03:15,68.812
2018-01-06 03:30,75.77
2018-01-06 03:45,69.284
2018-01-06 04:00,68.2
2018-01-06 04:15,72.843
2018-01-06 04:30,76.257
2018-01-06 04:45,66.914
2018-01-06 05:00,67.81
2018-01-06 05:15,70.565
2018-01-06 05:30,74.225
2018-01-06 05:45,69.09
2018-01-06 06:00,70.609
2018-01-06 06:15,75.839
2018-01-06 06:30,75.453
2018-01-06 06:45,71.6
2018-01-06 07:00,68.953
2018-01-06 07:15,65.628
2018-01-06 07:30,69.906
2018-01-06 07:45,66.628
2018-01-06 08:00,72.407
2018-01-06 08:15,72.37
2018-01-06 08:30,72.625
2018-01-06 08:45,73.696
2018-01-06 09:00,68.937
2018-01-06 09:15,69.248
